IPN,name,description,category,keywords,units,purchase_price
410030,4.25 OD INSERT,4.25 OD INSERT,Jaw Inserts,shared,ea,145.00
410031,4.25 OD INSERT SET,4.25 OD INSERT SET,Jaw Inserts,shared,ea,449.00
809310,4.250 OD INSERT,4.250 OD INSERT,Jaw Inserts,shared,ea,236.00
809311,4.250 OD INSERT SET,4.250 OD INSERT SET,Jaw Inserts,shared,ea,1416.00
809318,4.98 OD INSERT,4.98 OD INSERT,Jaw Inserts,shared,ea,236.00
809319,4.98 OD INSERT SET,4.98 OD INSERT SET,Jaw Inserts,shared,ea,0.00
4813136,40.00 od insert set,40.00 od insert set,Jaw Inserts,shared,ea,25202.00
4813134,40.00 OD LOWER INSERT,40.00 OD LOWER INSERT,Jaw Inserts,shared,ea,2569.00
4813135,40.00 OD UPPER INSERT,40.00 OD UPPER INSERT,Jaw Inserts,shared,ea,2569.00
2412120,400mm jis insert set,400mm jis insert set,Jaw Inserts,shared,ea,4986.00
2412118,400mm jis lower insert,400mm jis lower insert,Jaw Inserts,shared,ea,670.00
2412119,400mm jis upper insert,400mm jis upper insert,Jaw Inserts,shared,ea,670.00
2469001,400mm knife edge insert assy,400mm knife edge insert assy,Jaw Inserts,shared,ea,2021.00
2412106,400mm lower insert,400mm lower insert,Jaw Inserts,shared,ea,670.00
2412107,400mm upper insert,400mm upper insert,Jaw Inserts,shared,ea,670.00
2420618,400mmx11-1/4 mit insert set,400mmx11-1/4 mit insert set,Jaw Inserts,shared,ea,6963.00
2420610,400MMX11-1/4 MIT LOWER INSERT,400MMX11-1/4 MIT LOWER INSERT,Jaw Inserts,shared,ea,1238.00
2420611,400MMX11-1/4 MIT UPPER INSERT,400MMX11-1/4 MIT UPPER INSERT,Jaw Inserts,shared,ea,1238.00
2420695,400MMX5-5/8 MIT INSERT SET,400MMX5-5/8 MIT INSERT SET,Jaw Inserts,shared,ea,3791.00
2420693,400MMX5-5/8 MIT LOWER INSERT,400MMX5-5/8 MIT LOWER INSERT,Jaw Inserts,shared,ea,1238.00
2420694,400MMX5-5/8 MIT UPPER INSERT,400MMX5-5/8 MIT UPPER INSERT,Jaw Inserts,shared,ea,1238.00
207530,40MM INSERT,40MM INSERT,Jaw Inserts,shared,ea,48.19
04P0990573,40mm insert set,40mm insert set,Jaw Inserts,shared,ea,618.00
207529,40mm insert set,40mm insert set,Jaw Inserts,shared,ea,245.00
SW09906,40mm j/c insert set,40mm j/c insert set,Jaw Inserts,shared,ea,354.00
207548,40mm jis insert set,40mm jis insert set,Jaw Inserts,shared,ea,242.00
4827504,42 OD/1067MM JAW INSERT RIM,42 OD/1067MM JAW INSERT RIM,Jaw Inserts,shared,ea,338.00
2421266,420mmx11-1/4 mit insert set,420mmx11-1/4 mit insert set,Jaw Inserts,shared,ea,9457.00
2421264,420mmx11-1/4 mit lower insert,420mmx11-1/4 mit lower insert,Jaw Inserts,shared,ea,2482.00
2421265,420mmx11-1/4 mit upper insert,420mmx11-1/4 mit upper insert,Jaw Inserts,shared,ea,2482.00
4821204,42DIPS JAW INSERT RIM,42DIPS JAW INSERT RIM,Jaw Inserts,shared,ea,314.00
4821202,42DIPS UPR/LWR INSERT WLD,42DIPS UPR/LWR INSERT WLD,Jaw Inserts,shared,ea,1800.00
4813102,42ips lower jaw insert,42ips lower jaw insert,Jaw Inserts,shared,ea,3463.00
4813103,42ips upper jaw insert,42ips upper jaw insert,Jaw Inserts,shared,ea,3463.00
4813115,42ipsx11-1/4 mit insert set,42ipsx11-1/4 mit insert set,Jaw Inserts,shared,ea,22733.00
4813113,42ipsx11-1/4 mit lower insert,42ipsx11-1/4 mit lower insert,Jaw Inserts,shared,ea,6250.00
4813114,42ipsx11-1/4 mit upper insert,42ipsx11-1/4 mit upper insert,Jaw Inserts,shared,ea,6250.00
207546,42MM OD INSERT,42MM OD INSERT,Jaw Inserts,shared,ea,48.19
4813142,44.00 od insert set,44.00 od insert set,Jaw Inserts,shared,ea,25202.00
2418204,450mm lower jaw insert wld,450mm lower jaw insert wld,Jaw Inserts,shared,ea,895.00
2418202,450mm upper jaw insert wld,450mm upper jaw insert wld,Jaw Inserts,shared,ea,885.00
T5031104,450MMX11-1/4 MIT INSERT RING,450MMX11-1/4 MIT INSERT RING,Jaw Inserts,shared,ea,1246.00
T5031103,450mmx11-1/4 mit insert set,450mmx11-1/4 mit insert set,Jaw Inserts,shared,ea,5655.00
2421214,450mmx11-1/4 mit insert set,450mmx11-1/4 mit insert set,Jaw Inserts,shared,ea,9457.00
2421202,450MMX11-1/4 MIT LOWER INSERT,450MMX11-1/4 MIT LOWER INSERT,Jaw Inserts,shared,ea,2101.00
2421203,450MMX11-1/4 MIT UPPER INSERT,450MMX11-1/4 MIT UPPER INSERT,Jaw Inserts,shared,ea,2101.00
2421242,450MMX15 MIT INSERT SET,450MMX15 MIT INSERT SET,Jaw Inserts,shared,ea,5968.00
2421240,450MMX15 MIT LOWER INSERT,450MMX15 MIT LOWER INSERT,Jaw Inserts,shared,ea,2101.00
2421241,450MMX15 MIT UPPER INSERT,450MMX15 MIT UPPER INSERT,Jaw Inserts,shared,ea,2101.00
2421239,450MMX5-5/8 MIT INSERT SET,450MMX5-5/8 MIT INSERT SET,Jaw Inserts,shared,ea,6568.00
2421237,450MMX5-5/8 MIT LOWER INSERT,450MMX5-5/8 MIT LOWER INSERT,Jaw Inserts,shared,ea,2101.00
2421238,450MMX5-5/8 MIT UPPER INSERT,450MMX5-5/8 MIT UPPER INSERT,Jaw Inserts,shared,ea,2101.00
T5004211,469MM/500MM INSERT SET,469MM/500MM INSERT SET,Jaw Inserts,shared,ea,2880.00
T5004209,469MM/500MM LOWER INSERT,469MM/500MM LOWER INSERT,Jaw Inserts,shared,ea,436.00
T5004210,469MM/500MM UPPER INSERT,469MM/500MM UPPER INSERT,Jaw Inserts,shared,ea,436.00
2411718,473MM INSERT SET,473MM INSERT SET,Jaw Inserts,shared,ea,5109.00
2411716,473MM LOWER INSERT,473MM LOWER INSERT,Jaw Inserts,shared,ea,1037.00
2411717,473MM UPPER INSERT,473MM UPPER INSERT,Jaw Inserts,shared,ea,1037.00
6316201,48dips fab 2jaw insert set,48dips fab 2jaw insert set,Jaw Inserts,shared,ea,20026.00
6316206,48dips fab 4jaw insert set,48dips fab 4jaw insert set,Jaw Inserts,shared,ea,40832.00
6316202,48DIPS UPR/LWR INSERT WLD,48DIPS UPR/LWR INSERT WLD,Jaw Inserts,shared,ea,4406.00
6304503,48IPS MASTER LOWER INSERT,48IPS MASTER LOWER INSERT,Jaw Inserts,shared,ea,8402.00
6304502,48IPS MASTER UPPER INSERT,48IPS MASTER UPPER INSERT,Jaw Inserts,shared,ea,9625.00
809327,4dips 2j insert set,4dips 2j insert set,Jaw Inserts,shared,ea,451.00
716932,4dips hdpe jaw insert set,4dips hdpe jaw insert set,Jaw Inserts,shared,ea,854.00
809314,4dips insert,4dips insert,Jaw Inserts,shared,ea,123.00
809315,4dips insert set,4dips insert set,Jaw Inserts,shared,ea,902.00
716824,4dips pp jaw insert set,4dips pp jaw insert set,Jaw Inserts,shared,ea,521.00
410410,4DIPS SIDEWALL INSERT,4DIPS SIDEWALL INSERT,Jaw Inserts,shared,ea,154.00
410411,4dips sidewall insert set,4dips sidewall insert set,Jaw Inserts,shared,ea,218.00
807899,4dipsx11-1/4 mit insert set,4dipsx11-1/4 mit insert set,Jaw Inserts,shared,ea,2483.00
1214287,4dipsx11-1/4 mit insert set,4dipsx11-1/4 mit insert set,Jaw Inserts,shared,ea,3173.00
807897,4DIPSX11-1/4 MIT LOWER INSERT,4DIPSX11-1/4 MIT LOWER INSERT,Jaw Inserts,shared,ea,556.00
1214285,4dipsx11-1/4 mit lower insert,4dipsx11-1/4 mit lower insert,Jaw Inserts,shared,ea,874.00
807898,4DIPSX11-1/4 MIT UPPER INSERT,4DIPSX11-1/4 MIT UPPER INSERT,Jaw Inserts,shared,ea,556.00
1214286,4dipsx11-1/4 mit upper insert,4dipsx11-1/4 mit upper insert,Jaw Inserts,shared,ea,874.00
8078102,4DIPSX15 MIT INSERT SET,4DIPSX15 MIT INSERT SET,Jaw Inserts,shared,ea,1514.00
8078100,4DIPSX15 MIT LOWER INSERT,4DIPSX15 MIT LOWER INSERT,Jaw Inserts,shared,ea,521.00
8078101,4DIPSX15 MIT UPPER INSERT,4DIPSX15 MIT UPPER INSERT,Jaw Inserts,shared,ea,521.00
8078114,4DIPSX22-1/2 MIT INSERT SET,4DIPSX22-1/2 MIT INSERT SET,Jaw Inserts,shared,ea,1514.00
8078112,4dipsx22-1/2 mit lower insert,4dipsx22-1/2 mit lower insert,Jaw Inserts,shared,ea,681.00
8078113,4dipsx22-1/2 mit upper insert,4dipsx22-1/2 mit upper insert,Jaw Inserts,shared,ea,681.00
716908,4ips hdpe jaw insert set,4ips hdpe jaw insert set,Jaw Inserts,shared,ea,854.00
716815,4ips pp jaw insert,4ips pp jaw insert,Jaw Inserts,shared,ea,68.34
716816,4ips pp jaw insert set,4ips pp jaw insert set,Jaw Inserts,shared,ea,521.00
410404,4ips sidewall insert,4ips sidewall insert,Jaw Inserts,shared,ea,81.11
410405,4ips sidewall insert set,4ips sidewall insert set,Jaw Inserts,shared,ea,137.00
860003,4IPS STEEL INSERT,4IPS STEEL INSERT,Jaw Inserts,shared,ea,191.00
809434,4ips/100mm jis 2j insert set,4ips/100mm jis 2j insert set,Jaw Inserts,shared,ea,441.00
809402,4ips/100mm jis insert,4ips/100mm jis insert,Jaw Inserts,shared,ea,121.00
809408,4ips/100mm jis insert set,4ips/100mm jis insert set,Jaw Inserts,shared,ea,877.00
430701,4ips/dips master insert,4ips/dips master insert,Jaw Inserts,shared,ea,59.25
430703,4ips/dips master insert set,4ips/dips master insert set,Jaw Inserts,shared,ea,220.00
807808,4ipsx11-1/4 mit insert set,4ipsx11-1/4 mit insert set,Jaw Inserts,shared,ea,2483.00
1214226,4ipsx11-1/4 mit insert set,4ipsx11-1/4 mit insert set,Jaw Inserts,shared,ea,3173.00
807802,4IPSX11-1/4 MIT LOWER INSERT,4IPSX11-1/4 MIT LOWER INSERT,Jaw Inserts,shared,ea,555.00
1214202,4IPSX11-1/4 MIT LOWER INSERT,4IPSX11-1/4 MIT LOWER INSERT,Jaw Inserts,shared,ea,727.00
807803,4IPSX11-1/4 MIT UPPER INSERT,4IPSX11-1/4 MIT UPPER INSERT,Jaw Inserts,shared,ea,555.00
1214203,4IPSX11-1/4 MIT UPPER INSERT,4IPSX11-1/4 MIT UPPER INSERT,Jaw Inserts,shared,ea,696.00
807887,4ipsx22-1/2 mit insert set,4ipsx22-1/2 mit insert set,Jaw Inserts,shared,ea,2483.00
1214258,4ipsx22-1/2 mit insert set,4ipsx22-1/2 mit insert set,Jaw Inserts,shared,ea,3173.00
807880,4ipsx22-1/2 mit lower insert,4ipsx22-1/2 mit lower insert,Jaw Inserts,shared,ea,681.00
1214256,4IPSX22-1/2 MIT LOWER INSERT,4IPSX22-1/2 MIT LOWER INSERT,Jaw Inserts,shared,ea,696.00
807881,4ipsx22-1/2 mit upper insert,4ipsx22-1/2 mit upper insert,Jaw Inserts,shared,ea,681.00
1214257,4IPSX22-1/2 MIT UPPER INSERT,4IPSX22-1/2 MIT UPPER INSERT,Jaw Inserts,shared,ea,696.00
809436,5-1/4 od 2j insert set,5-1/4 od 2j insert set,Jaw Inserts,shared,ea,543.00
809404,5-1/4 od insert,5-1/4 od insert,Jaw Inserts,shared,ea,149.00
809410,5-1/4 od insert set,5-1/4 od insert set,Jaw Inserts,shared,ea,1078.00
809418,5-3/4 od insert,5-3/4 od insert,Jaw Inserts,shared,ea,157.00
809419,5-3/4 od insert set,5-3/4 od insert set,Jaw Inserts,shared,ea,1084.00
809437,5-3/8 od 2j insert set,5-3/8 od 2j insert set,Jaw Inserts,shared,ea,543.00
809405,5-3/8 od insert,5-3/8 od insert,Jaw Inserts,shared,ea,149.00
809411,5-3/8 od insert set,5-3/8 od insert set,Jaw Inserts,shared,ea,1078.00
809420,5.78 OD INSERT,5.78 OD INSERT,Jaw Inserts,shared,ea,232.00
809421,5.78 OD INSERT SET,5.78 OD INSERT SET,Jaw Inserts,shared,ea,1153.00
MJM00002,5/8-18 X 7/8-14 THREAD INSERT,5/8-18 X 7/8-14 THREAD INSERT,Jaw Inserts,shared,ea,19.64
458403,50-28mm insert,50-28mm insert,Jaw Inserts,shared,ea,129.00
458408,50-28mm smartfab insert set,50-28mm smartfab insert set,Jaw Inserts,shared,ea,1301.00
2412004,500mm lower insert,500mm lower insert,Jaw Inserts,shared,ea,1093.00
2412005,500mm upper insert,500mm upper insert,Jaw Inserts,shared,ea,1093.00
T5029803,500mm/20ips insert set,500mm/20ips insert set,Jaw Inserts,shared,ea,7250.00
T5029801,500mm/20ips lower insert wld,500mm/20ips lower insert wld,Jaw Inserts,shared,ea,636.00
T5029802,500mm/20ips upper insert wld,500mm/20ips upper insert wld,Jaw Inserts,shared,ea,636.00
2412014,500MMX11-1/4 MIT INSERT SET,500MMX11-1/4 MIT INSERT SET,Jaw Inserts,shared,ea,5968.00
2412012,500MMX11-1/4 MIT LOWER INSERT,500MMX11-1/4 MIT LOWER INSERT,Jaw Inserts,shared,ea,2101.00
2412013,500MMX11-1/4 MIT UPPER INSERT,500MMX11-1/4 MIT UPPER INSERT,Jaw Inserts,shared,ea,2101.00
2412017,500MMX15 MIT INSERT SET,500MMX15 MIT INSERT SET,Jaw Inserts,shared,ea,5968.00
2412015,500MMX15 MIT LOWER INSERT,500MMX15 MIT LOWER INSERT,Jaw Inserts,shared,ea,1683.00
2412016,500MMX15 MIT UPPER INSERT,500MMX15 MIT UPPER INSERT,Jaw Inserts,shared,ea,1683.00
2421232,500MMX5-5/8 MIT INSERT SET,500MMX5-5/8 MIT INSERT SET,Jaw Inserts,shared,ea,6568.00
2421230,500MMX5-5/8 MIT LOWER INSERT,500MMX5-5/8 MIT LOWER INSERT,Jaw Inserts,shared,ea,2101.00
2421231,500MMX5-5/8 MIT UPPER INSERT,500MMX5-5/8 MIT UPPER INSERT,Jaw Inserts,shared,ea,2101.00
207532,50MM INSERT,50MM INSERT,Jaw Inserts,shared,ea,48.19
04P0990578,50mm insert set,50mm insert set,Jaw Inserts,shared,ea,618.00
207531,50mm insert set,50mm insert set,Jaw Inserts,shared,ea,245.00
SW09903,50MM J/C INSERT,50MM J/C INSERT,Jaw Inserts,shared,ea,58.12
SW09904,50mm j/c insert set,50mm j/c insert set,Jaw Inserts,shared,ea,354.00
809214,50mm jis insert set,50mm jis insert set,Jaw Inserts,shared,ea,1084.00
410034,50MM JIS INSERT SET,50MM JIS INSERT SET,Jaw Inserts,shared,ea,235.00
410219,50MM SDWL CLAMPING INSERT SET,50MM SDWL CLAMPING INSERT SET,Jaw Inserts,shared,ea,139.00
410218,50MM SIDEWALL CLAMPING INSERT,50MM SIDEWALL CLAMPING INSERT,Jaw Inserts,shared,ea,77.89
6315404,52 OD/1321MM JAW INSERT RIM,52 OD/1321MM JAW INSERT RIM,Jaw Inserts,shared,ea,1236.00
2412026,526MM INSERT SET,526MM INSERT SET,Jaw Inserts,shared,ea,5854.00
2412024,526MM LOWER INSERT,526MM LOWER INSERT,Jaw Inserts,shared,ea,933.00
2412025,526MM UPPER INSERT,526MM UPPER INSERT,Jaw Inserts,shared,ea,933.00
7826401,"54"" insert set","54"" insert set",Jaw Inserts,shared,ea,127554.00
2411925,540MM INSERT SET,540MM INSERT SET,Jaw Inserts,shared,ea,5854.00
2411923,540MM LOWER INSERT,540MM LOWER INSERT,Jaw Inserts,shared,ea,933.00
2411924,540MM UPPER INSERT,540MM UPPER INSERT,Jaw Inserts,shared,ea,933.00
6308706,54dia 2jaw insert set,54dia 2jaw insert set,Jaw Inserts,shared,ea,54204.00
6308707,54dia 4jaw insert set,54dia 4jaw insert set,Jaw Inserts,shared,ea,102988.00
6308705,54dia lower insert,54dia lower insert,Jaw Inserts,shared,ea,14905.00
6308704,54dia upper insert,54dia upper insert,Jaw Inserts,shared,ea,14905.00
2421263,560MM/22ODX15 MIT INSERT SET,560MM/22ODX15 MIT INSERT SET,Jaw Inserts,shared,ea,5968.00
2421261,560MM/22ODX15 MIT LOWER INSERT,560MM/22ODX15 MIT LOWER INSERT,Jaw Inserts,shared,ea,0.00
2421262,560MM/22ODX15 MIT UPPER INSERT,560MM/22ODX15 MIT UPPER INSERT,Jaw Inserts,shared,ea,2101.00
428702,56MM INSERT SET,56MM INSERT SET,Jaw Inserts,shared,ea,216.00
809223,58MM 2J INSERT SET,58MM 2J INSERT SET,Jaw Inserts,shared,ea,276.00
809435,5ips 2j insert set,5ips 2j insert set,Jaw Inserts,shared,ea,543.00
716910,5ips hdpe jaw insert set,5ips hdpe jaw insert set,Jaw Inserts,shared,ea,854.00
809403,5ips insert,5ips insert,Jaw Inserts,shared,ea,149.00
809409,5ips insert set,5ips insert set,Jaw Inserts,shared,ea,1078.00
716814,5ips pp jaw insert set,5ips pp jaw insert set,Jaw Inserts,shared,ea,521.00
410412,5IPS SIDEWALL INSERT,5IPS SIDEWALL INSERT,Jaw Inserts,shared,ea,52.68
410413,5IPS SIDEWALL INSERT SET,5IPS SIDEWALL INSERT SET,Jaw Inserts,shared,ea,79.85
860102,5IPS STEEL INSERT,5IPS STEEL INSERT,Jaw Inserts,shared,ea,191.00
807809,5ipsx11-1/4 mit insert set,5ipsx11-1/4 mit insert set,Jaw Inserts,shared,ea,2483.00
807804,5IPSX11-1/4 MIT LOWER INSERT,5IPSX11-1/4 MIT LOWER INSERT,Jaw Inserts,shared,ea,555.00
807805,5IPSX11-1/4 MIT UPPER INSERT,5IPSX11-1/4 MIT UPPER INSERT,Jaw Inserts,shared,ea,555.00
MQF00227,6 posn pin insert,6 posn pin insert,Jaw Inserts,shared,ea,30.16
MQF00229,6 posn socket insert,6 posn socket insert,Jaw Inserts,shared,ea,34.47
809414,"6""od insert","6""od insert",Jaw Inserts,shared,ea,157.00
809415,"6""od insert set","6""od insert set",Jaw Inserts,shared,ea,1084.00
8078105,6.080 OD FULL CIR INSERT SET,6.080 OD FULL CIR INSERT SET,Jaw Inserts,shared,ea,1416.00
8078103,6.080 OD FULL CIR LOWER INSERT,6.080 OD FULL CIR LOWER INSERT,Jaw Inserts,shared,ea,236.00
8078104,6.080 OD FULL CIR UPPER INSERT,6.080 OD FULL CIR UPPER INSERT,Jaw Inserts,shared,ea,236.00
2420698,6.14 OD X11-1/4 MIT INSERT SET,6.14 OD X11-1/4 MIT INSERT SET,Jaw Inserts,shared,ea,2153.00
2420696,6.14 ODX11-1/4 MIT LWR INSERT,6.14 ODX11-1/4 MIT LWR INSERT,Jaw Inserts,shared,ea,709.00
2420697,6.14 ODX11-1/4 MIT UPR INSERT,6.14 ODX11-1/4 MIT UPR INSERT,Jaw Inserts,shared,ea,709.00
809416,6.15 od insert,6.15 od insert,Jaw Inserts,shared,ea,157.00
809417,6.15 od insert set,6.15 od insert set,Jaw Inserts,shared,ea,1084.00
1207013,6.275 OD INSERT,6.275 OD INSERT,Jaw Inserts,shared,ea,322.00
807820,6.275 OD INSERT SET,6.275 OD INSERT SET,Jaw Inserts,shared,ea,1940.00
1207014,6.275 od insert set,6.275 od insert set,Jaw Inserts,shared,ea,3171.00
807818,6.275 OD LOWER INSERT,6.275 OD LOWER INSERT,Jaw Inserts,shared,ea,322.00
410408,6.275 OD SIDEWALL INSERT,6.275 OD SIDEWALL INSERT,Jaw Inserts,shared,ea,125.00
410409,6.275 OD SIDEWALL INSERT SET,6.275 OD SIDEWALL INSERT SET,Jaw Inserts,shared,ea,192.00
807819,6.275 OD UPPER INSERT,6.275 OD UPPER INSERT,Jaw Inserts,shared,ea,322.00
1207017,6.400 od insert,6.400 od insert,Jaw Inserts,shared,ea,400.00
1207018,6.400 od insert set,6.400 od insert set,Jaw Inserts,shared,ea,3122.00
1207023,6.504 OD INSERT SET,6.504 OD INSERT SET,Jaw Inserts,shared,ea,1963.00
1207022,6.504 OD LOWER INSERT,6.504 OD LOWER INSERT,Jaw Inserts,shared,ea,349.00
1207021,6.504 OD UPPER INSERT,6.504 OD UPPER INSERT,Jaw Inserts,shared,ea,349.00
1207026,6.567 OD INSERT SET,6.567 OD INSERT SET,Jaw Inserts,shared,ea,1963.00
1207025,6.567 OD LOWER INSERT,6.567 OD LOWER INSERT,Jaw Inserts,shared,ea,349.00
1207024,6.567 OD UPPER INSERT,6.567 OD UPPER INSERT,Jaw Inserts,shared,ea,349.00
1207029,6.633 OD INSERT SET,6.633 OD INSERT SET,Jaw Inserts,shared,ea,1963.00
1207028,6.633 OD LOWER INSERT,6.633 OD LOWER INSERT,Jaw Inserts,shared,ea,349.00
1207027,6.633 OD UPPER INSERT,6.633 OD UPPER INSERT,Jaw Inserts,shared,ea,349.00
1207032,6.695 OD INSERT SET,6.695 OD INSERT SET,Jaw Inserts,shared,ea,1963.00
1207031,6.695 OD LOWER INSERT,6.695 OD LOWER INSERT,Jaw Inserts,shared,ea,349.00
1207030,6.695 OD UPPER INSERT,6.695 OD UPPER INSERT,Jaw Inserts,shared,ea,349.00
2435103,600MM INSERT SET,600MM INSERT SET,Jaw Inserts,shared,ea,9581.00
6312104,63.51dia 4j master insert set,63.51dia 4j master insert set,Jaw Inserts,shared,ea,90640.00
6312101,63.51dia master insert set,63.51dia master insert set,Jaw Inserts,shared,ea,45386.00
3606602,630mm master lower insert,630mm master lower insert,Jaw Inserts,shared,ea,2297.00
3606603,630mm master upper insert,630mm master upper insert,Jaw Inserts,shared,ea,2297.00
3606610,630MMX11-1/4 MIT INSERT SET,630MMX11-1/4 MIT INSERT SET,Jaw Inserts,shared,ea,9277.00
3606608,630MMX11-1/4 MIT LOWER INSERT,630MMX11-1/4 MIT LOWER INSERT,Jaw Inserts,shared,ea,3294.00
3606609,630MMX11-1/4 MIT UPPER INSERT,630MMX11-1/4 MIT UPPER INSERT,Jaw Inserts,shared,ea,3230.00
809216,63mm 2j insert set,63mm 2j insert set,Jaw Inserts,shared,ea,451.00
449103,63mm coupling insert,63mm coupling insert,Jaw Inserts,shared,ea,73.49
449101,63mm coupling insert w/stops,63mm coupling insert w/stops,Jaw Inserts,shared,ea,103.00
SW17601,63mm fitting insert set,63mm fitting insert set,Jaw Inserts,shared,ea,368.00
716913,63mm hdpe jaw insert,63mm hdpe jaw insert,Jaw Inserts,shared,ea,112.00
716914,63mm hdpe jaw insert set,63mm hdpe jaw insert set,Jaw Inserts,shared,ea,854.00
809208,63MM INSERT,63MM INSERT,Jaw Inserts,shared,ea,115.00
410018,63mm insert,63mm insert,Jaw Inserts,shared,ea,92.70
04P0991580,63mm insert set,63mm insert set,Jaw Inserts,shared,ea,618.00
809209,63mm insert set,63mm insert set,Jaw Inserts,shared,ea,855.00
410019,63mm insert set,63mm insert set,Jaw Inserts,shared,ea,377.00
SW10007,63MM J/C INSERT SET,63MM J/C INSERT SET,Jaw Inserts,shared,ea,217.00
449301,63MM NARROW INSERT,63MM NARROW INSERT,Jaw Inserts,shared,ea,60.93
449203,63mm pipe insert,63mm pipe insert,Jaw Inserts,shared,ea,66.60
716811,63mm pp jaw insert,63mm pp jaw insert,Jaw Inserts,shared,ea,71.80
716812,63mm pp jaw insert set,63mm pp jaw insert set,Jaw Inserts,shared,ea,547.00
410216,63MM SDWL CLAMPING INSERT SET,63MM SDWL CLAMPING INSERT SET,Jaw Inserts,shared,ea,139.00
410214,63MM SIDEWALL CLAMPING INSERT,63MM SIDEWALL CLAMPING INSERT,Jaw Inserts,shared,ea,77.89
6512012,63OD/1600MM FAB 2J INSERT SET,63OD/1600MM FAB 2J INSERT SET,Jaw Inserts,shared,ea,11464.00
6512011,65 fab 2jaw insert set,65 fab 2jaw insert set,Jaw Inserts,shared,ea,20026.00
6512010,65 fab 4jaw insert set,65 fab 4jaw insert set,Jaw Inserts,shared,ea,40832.00
801550,6dips 2j insert set,6dips 2j insert set,Jaw Inserts,shared,ea,540.00
1207048,6dips 2j insert set,6dips 2j insert set,Jaw Inserts,shared,ea,1563.00
2503814,6dips acrobat 250 insert set,6dips acrobat 250 insert set,Jaw Inserts,shared,ea,1682.00
716934,6dips hdpe jaw insert set,6dips hdpe jaw insert set,Jaw Inserts,shared,ea,854.00
1207019,6dips insert,6dips insert,Jaw Inserts,shared,ea,400.00
801525,6dips insert set,6dips insert set,Jaw Inserts,shared,ea,1078.00
801523,6dips lower insert,6dips lower insert,Jaw Inserts,shared,ea,149.00
716834,6dips pp jaw insert set,6dips pp jaw insert set,Jaw Inserts,shared,ea,521.00
821405,6dips sdwl clamping insert set,6dips sdwl clamping insert set,Jaw Inserts,shared,ea,165.00
821404,6DIPS SIDEWALL CLAMPING INSERT,6DIPS SIDEWALL CLAMPING INSERT,Jaw Inserts,shared,ea,67.56
801524,6dips upper insert,6dips upper insert,Jaw Inserts,shared,ea,149.00
8078108,6dipsx11-1/4 mit insert set,6dipsx11-1/4 mit insert set,Jaw Inserts,shared,ea,2483.00
1214275,6dipsx11-1/4 mit insert set,6dipsx11-1/4 mit insert set,Jaw Inserts,shared,ea,3173.00
8078106,6dipsx11-1/4 mit lower insert,6dipsx11-1/4 mit lower insert,Jaw Inserts,shared,ea,681.00
1214273,6DIPSX11-1/4 MIT LOWER INSERT,6DIPSX11-1/4 MIT LOWER INSERT,Jaw Inserts,shared,ea,709.00
8078107,6dipsx11-1/4 mit upper insert,6dipsx11-1/4 mit upper insert,Jaw Inserts,shared,ea,681.00
1214274,6DIPSX11-1/4 MIT UPPER INSERT,6DIPSX11-1/4 MIT UPPER INSERT,Jaw Inserts,shared,ea,696.00
1214278,6DIPSX15 MIT INSERT SET,6DIPSX15 MIT INSERT SET,Jaw Inserts,shared,ea,2129.00
1214276,6DIPSX15 MIT LOWER INSERT,6DIPSX15 MIT LOWER INSERT,Jaw Inserts,shared,ea,709.00
1214277,6DIPSX15 MIT UPPER INSERT,6DIPSX15 MIT UPPER INSERT,Jaw Inserts,shared,ea,696.00
1214293,6dipsx22-1/2 mit insert set,6dipsx22-1/2 mit insert set,Jaw Inserts,shared,ea,3173.00
1214291,6dipsx22-1/2 mit lower insert,6dipsx22-1/2 mit lower insert,Jaw Inserts,shared,ea,874.00
1214292,6dipsx22-1/2 mit upper insert,6dipsx22-1/2 mit upper insert,Jaw Inserts,shared,ea,874.00
801547,6ips 2j master insert set,6ips 2j master insert set,Jaw Inserts,shared,ea,672.00
1207043,6ips 2j master insert set,6ips 2j master insert set,Jaw Inserts,shared,ea,1563.00
2503815,6ips acrobat 250 insert set,6ips acrobat 250 insert set,Jaw Inserts,shared,ea,1682.00
716912,6ips hdpe jaw insert set,6ips hdpe jaw insert set,Jaw Inserts,shared,ea,854.00
1207012,6ips master insert,6ips master insert,Jaw Inserts,shared,ea,380.00
