IPN,name,description,category,keywords,units,purchase_price
T48P0810896,Indexer crg transducer bushing [T48P0810896],Indexer crg transducer bushing,Jaws & Carriage,shared,ea,23.14
T48P0874669,Indexer energy chain sprt wld [T48P0874669],Indexer energy chain sprt wld,Jaws & Carriage,shared,ea,279.00
T5002104,Indexer ext cable assy [T5002104],Indexer ext cable assy,Jaws & Carriage,shared,ea,2673.00
2424303,INDEXER GUARD ARM [2424303],INDEXER GUARD ARM,Jaws & Carriage,shared,ea,119.00
2424304,INDEXER GUARD SHIELD [2424304],INDEXER GUARD SHIELD,Jaws & Carriage,shared,ea,117.00
T5051501,Indexer guide rod [T5051501],Indexer guide rod,Jaws & Carriage,shared,ea,221.00
T5056104,Indexer interconnect cable asy [T5056104],Indexer interconnect cable asy,Jaws & Carriage,shared,ea,1609.00
T9017001,Indexer lock label [T9017001],Indexer lock label,Jaws & Carriage,shared,ea,356.00
T2407201,Indexer lock label [T2407201],Indexer lock label,Jaws & Carriage,shared,ea,12.04
T48P0809468,Indexer lower track [T48P0809468],Indexer lower track,Jaws & Carriage,shared,ea,558.00
T48P0810677,Indexer magnet tube [T48P0810677],Indexer magnet tube,Jaws & Carriage,shared,ea,336.00
T5056901,Indexer manifold w/plugs [T5056901],Indexer manifold w/plugs,Jaws & Carriage,shared,ea,946.00
7840401,Indexer mount lever [7840401],Indexer mount lever,Jaws & Carriage,shared,ea,172.00
T48P0929022,Indexer pad assy [T48P0929022],Indexer pad assy,Jaws & Carriage,shared,ea,688.00
T48P0811670,Indexer pad wld [T48P0811670],Indexer pad wld,Jaws & Carriage,shared,ea,574.00
T5054604,Indexer pigtail cable assy [T5054604],Indexer pigtail cable assy,Jaws & Carriage,shared,ea,770.00
T900P0809096,Indexer pivot arm [T900P0809096],Indexer pivot arm,Jaws & Carriage,shared,ea,2600.00
T900P0972207,Indexer pivot arm w/ bushings [T900P0972207],Indexer pivot arm w/ bushings,Jaws & Carriage,shared,ea,1588.00
7823209,Indexer servo drive mod [7823209],Indexer servo drive mod,Jaws & Carriage,shared,ea,10262.00
T9012501,Indexer shaft extension [T9012501],Indexer shaft extension,Jaws & Carriage,shared,ea,254.00
7845601,Indexer stroke shaft [7845601],Indexer stroke shaft,Jaws & Carriage,shared,ea,620.00
7814402,Indexer stroke shaft [7814402],Indexer stroke shaft,Jaws & Carriage,shared,ea,399.00
7814201,Indexer stroke shaft [7814201],Indexer stroke shaft,Jaws & Carriage,shared,ea,623.00
7814101,Indexer top elevation shaft [7814101],Indexer top elevation shaft,Jaws & Carriage,shared,ea,609.00
T48P0810875,Indexer transducer bushing [T48P0810875],Indexer transducer bushing,Jaws & Carriage,shared,ea,19.90
T48P0843680,Indexer trnsdcr bushing washer [T48P0843680],Indexer trnsdcr bushing washer,Jaws & Carriage,shared,ea,7.10
T4806501,Indexer valve block igus brkt [T4806501],Indexer valve block igus brkt,Jaws & Carriage,shared,ea,187.00
T9011301,Indexer valve label [T9011301],Indexer valve label,Jaws & Carriage,shared,ea,14.16
T9011302,Indexer valve label mod [T9011302],Indexer valve label mod,Jaws & Carriage,shared,ea,42.02
T4806301,Indexer vlv block bracket wld [T4806301],Indexer vlv block bracket wld,Jaws & Carriage,shared,ea,276.00
T9004001,Indexing carriage [T9004001],Indexing carriage,Jaws & Carriage,shared,ea,8708.00
T5051307,Indexing carriage [T5051307],Indexing carriage,Jaws & Carriage,shared,ea,2776.00
3602602,Indexing carriage [3602602],Indexing carriage,Jaws & Carriage,shared,ea,6301.00
6305201,Indexing carriage aft mtg bkt [6305201],Indexing carriage aft mtg bkt,Jaws & Carriage,shared,ea,4668.00
6305202,Indexing carriage fwd mtg bkt [6305202],Indexing carriage fwd mtg bkt,Jaws & Carriage,shared,ea,3254.00
T4811301,Inner fixed jaw assy [T4811301],Inner fixed jaw assy,Jaws & Carriage,shared,ea,46184.00
4800503,INNER FIXED JAW ASSY [4800503],INNER FIXED JAW ASSY,Jaws & Carriage,shared,ea,36896.00
T9003403,Inner fixed jaw lift eye wld [T9003403],Inner fixed jaw lift eye wld,Jaws & Carriage,shared,ea,327.00
T9003401,Inner fixed jaw lift eye wld [T9003401],Inner fixed jaw lift eye wld,Jaws & Carriage,shared,ea,383.00
T2405101,Inner fixed jaw lifting wld [T2405101],Inner fixed jaw lifting wld,Jaws & Carriage,shared,ea,402.00
1242315,Inner fixed jaw pad [1242315],Inner fixed jaw pad,Jaws & Carriage,shared,ea,284.00
1246005,INNER FIXED JAW PAD MOD [1246005],INNER FIXED JAW PAD MOD,Jaws & Carriage,shared,ea,345.00
T9032502,Inner jaw cyl ftg guard wld [T9032502],Inner jaw cyl ftg guard wld,Jaws & Carriage,shared,ea,193.00
4800502,INNER MOVABLE JAW ASSY [4800502],INNER MOVABLE JAW ASSY,Jaws & Carriage,shared,ea,36896.00
T4811201,Inner moveable jaw assy [T4811201],Inner moveable jaw assy,Jaws & Carriage,shared,ea,46184.00
T2405201,Inner moveable jaw lifting wld [T2405201],Inner moveable jaw lifting wld,Jaws & Carriage,shared,ea,391.00
T9003601,Inner moveable jaw pendant bkt [T9003601],Inner moveable jaw pendant bkt,Jaws & Carriage,shared,ea,1110.00
T48P0858800,Inr fixd jaw a4 tee-hose blkhd [T48P0858800],Inr fixd jaw a4 tee-hose blkhd,Jaws & Carriage,shared,ea,327.00
T24P0887926,Inr fxd jaw a4 tee-hose blkhd [T24P0887926],Inr fxd jaw a4 tee-hose blkhd,Jaws & Carriage,shared,ea,255.00
T24P0887924,Inr fxd jaw b1 tee-hose blkhd [T24P0887924],Inr fxd jaw b1 tee-hose blkhd,Jaws & Carriage,shared,ea,160.00
T48P0858798,Inr fxd jaw b4 tee-hose blkhd [T48P0858798],Inr fxd jaw b4 tee-hose blkhd,Jaws & Carriage,shared,ea,335.00
T24P0887928,Inr fxd jaw b4 tee-hose blkhd [T24P0887928],Inr fxd jaw b4 tee-hose blkhd,Jaws & Carriage,shared,ea,234.00
4818201,Inr movable jaw bulkhead clip [4818201],Inr movable jaw bulkhead clip,Jaws & Carriage,shared,ea,41.72
4818102,INR MOVABLE JAW BULKHEAD CLIP [4818102],INR MOVABLE JAW BULKHEAD CLIP,Jaws & Carriage,shared,ea,38.00
SW09602,J/c sw lower jaw [SW09602],J/c sw lower jaw,Jaws & Carriage,shared,ea,715.00
SW09502,J/c sw upper jaw [SW09502],J/c sw upper jaw,Jaws & Carriage,shared,ea,746.00
SW09503,J/c sw upper jaw clamp pad [SW09503],J/c sw upper jaw clamp pad,Jaws & Carriage,shared,ea,37.54
UB000154,JAW ADJUSTMENT BOLT [UB000154],JAW ADJUSTMENT BOLT,Jaws & Carriage,shared,ea,191.00
UB000116,JAW ADJUSTMENT SCREW [UB000116],JAW ADJUSTMENT SCREW,Jaws & Carriage,shared,ea,581.00
2507501,Jaw brace [2507501],Jaw brace,Jaws & Carriage,shared,ea,48.00
716201,Jaw brace [716201],Jaw brace,Jaws & Carriage,shared,ea,78.19
T2407701,Jaw bracket spacer [T2407701],Jaw bracket spacer,Jaws & Carriage,shared,ea,84.82
425802,Jaw bshg installation tool [425802],Jaw bshg installation tool,Jaws & Carriage,shared,ea,303.00
413004,Jaw bshg instl/rmv support pl [413004],Jaw bshg instl/rmv support pl,Jaws & Carriage,shared,ea,155.00
212505,JAW BSHG INSTL/RMV SUPPORT PL [212505],JAW BSHG INSTL/RMV SUPPORT PL,Jaws & Carriage,shared,ea,215.00
212504,JAW BSHG INSTL/RMV SUPPORT PL [212504],JAW BSHG INSTL/RMV SUPPORT PL,Jaws & Carriage,shared,ea,233.00
212503,Jaw bushing instl/rmv mandrel [212503],Jaw bushing instl/rmv mandrel,Jaws & Carriage,shared,ea,719.00
425801,Jaw bushing removal tool [425801],Jaw bushing removal tool,Jaws & Carriage,shared,ea,347.00
4802301,Jaw bushing retainer [4802301],Jaw bushing retainer,Jaws & Carriage,shared,ea,530.00
4816802,Jaw clamp cyl alignment plate [4816802],Jaw clamp cyl alignment plate,Jaws & Carriage,shared,ea,213.00
2414205ST,JAW CLAMP CYL HANDLE WELDMENT [2414205ST],JAW CLAMP CYL HANDLE WELDMENT,Jaws & Carriage,shared,ea,678.00
4816801,Jaw clamp cylinder align plate [4816801],Jaw clamp cylinder align plate,Jaws & Carriage,shared,ea,179.00
6503701,Jaw clamp cylinder stop [6503701],Jaw clamp cylinder stop,Jaws & Carriage,shared,ea,138.00
6303701,Jaw clamp cylinder stop [6303701],Jaw clamp cylinder stop,Jaws & Carriage,shared,ea,321.00
1817101,JAW CLAMP PAD [1817101],JAW CLAMP PAD,Jaws & Carriage,shared,ea,244.00
1806301,Jaw clamp pad [1806301],Jaw clamp pad,Jaws & Carriage,shared,ea,26.18
1806302,Jaw clamp pad mod [1806302],Jaw clamp pad mod,Jaws & Carriage,shared,ea,53.75
468301,Jaw clamp screw [468301],Jaw clamp screw,Jaws & Carriage,shared,ea,190.00
453501,Jaw clamp screw [453501],Jaw clamp screw,Jaws & Carriage,shared,ea,475.00
ASW00134,Jaw clamp sw assy less gauge [ASW00134],Jaw clamp sw assy less gauge,Jaws & Carriage,shared,ea,2842.00
T24P0865441,Jaw clamp&pivot manifold cover [T24P0865441],Jaw clamp&pivot manifold cover,Jaws & Carriage,shared,ea,346.00
T900P0841104,Jaw clp mnfld a1 energy to fxd [T900P0841104],Jaw clp mnfld a1 energy to fxd,Jaws & Carriage,shared,ea,174.00
T900P0841106,Jaw clp mnfld a4 energy to fxd [T900P0841106],Jaw clp mnfld a4 energy to fxd,Jaws & Carriage,shared,ea,174.00
T900P0841100,Jaw clp mnfld b1 energy to fxd [T900P0841100],Jaw clp mnfld b1 energy to fxd,Jaws & Carriage,shared,ea,174.00
T900P0841108,Jaw clp mnfld b4 energy to fxd [T900P0841108],Jaw clp mnfld b4 energy to fxd,Jaws & Carriage,shared,ea,174.00
T2407002,Jaw control label [T2407002],Jaw control label,Jaws & Carriage,shared,ea,11.20
T5009201,Jaw detent pin assy [T5009201],Jaw detent pin assy,Jaws & Carriage,shared,ea,157.00
457901,Jaw frame cover [457901],Jaw frame cover,Jaws & Carriage,shared,ea,350.00
CTS05301,Jaw hinge link [CTS05301],Jaw hinge link,Jaws & Carriage,shared,ea,13.63
6528101,Jaw lifter assy [6528101],Jaw lifter assy,Jaws & Carriage,shared,ea,1091.00
6528201,Jaw lifter pin [6528201],Jaw lifter pin,Jaws & Carriage,shared,ea,138.00
2507601,Jaw link [2507601],Jaw link,Jaws & Carriage,shared,ea,89.26
31503501,Jaw link [31503501],Jaw link,Jaws & Carriage,shared,ea,72.93
716401,Jaw link [716401],Jaw link,Jaws & Carriage,shared,ea,96.55
04P0973197,Jaw mount base plate [04P0973197],Jaw mount base plate,Jaws & Carriage,shared,ea,343.00
4804702,Jaw opening cyl pivot pin [4804702],Jaw opening cyl pivot pin,Jaws & Carriage,shared,ea,203.00
4812701,JAW OPENING CYL SPACER MOD;SP [4812701],JAW OPENING CYL SPACER MOD;SP,Jaws & Carriage,shared,ea,79.53
4804701,Jaw opening cylinder pivot pin [4804701],Jaw opening cylinder pivot pin,Jaws & Carriage,shared,ea,138.00
3604302,Jaw pin [3604302],Jaw pin,Jaws & Carriage,shared,ea,41.45
A2425801,JAW PIVOT CYL RELIEF VALVE KIT [A2425801],JAW PIVOT CYL RELIEF VALVE KIT,Jaws & Carriage,shared,ea,750.00
6311401,Jaw pivot cylinder pivot pin [6311401],Jaw pivot cylinder pivot pin,Jaws & Carriage,shared,ea,345.00
A2426902,JAW PIVOT CYLINDER REPL KIT [A2426902],JAW PIVOT CYLINDER REPL KIT,Jaws & Carriage,shared,ea,1459.00
A2426802,JAW PIVOT CYLINDER REPL KIT [A2426802],JAW PIVOT CYLINDER REPL KIT,Jaws & Carriage,shared,ea,1423.00
426401,Jaw pivot pin [426401],Jaw pivot pin,Jaws & Carriage,shared,ea,4.41
445301,Jaw pivot shaft [445301],Jaw pivot shaft,Jaws & Carriage,shared,ea,45.53
4857001,Jaw rest button [4857001],Jaw rest button,Jaws & Carriage,shared,ea,179.00
3603635,Jaw rest button [3603635],Jaw rest button,Jaws & Carriage,shared,ea,77.82
3603620,Jaw rest button [3603620],Jaw rest button,Jaws & Carriage,shared,ea,77.82
3603619,Jaw rest button [3603619],Jaw rest button,Jaws & Carriage,shared,ea,77.82
3603618,Jaw rest button [3603618],Jaw rest button,Jaws & Carriage,shared,ea,77.82
3603617,Jaw rest button [3603617],Jaw rest button,Jaws & Carriage,shared,ea,77.82
3603616,Jaw rest button [3603616],Jaw rest button,Jaws & Carriage,shared,ea,77.82
413006,Jaw seal installation mandrel [413006],Jaw seal installation mandrel,Jaws & Carriage,shared,ea,432.00
716501,Jaw spacer [716501],Jaw spacer,Jaws & Carriage,shared,ea,36.77
2503301,Jaw spacer tube [2503301],Jaw spacer tube,Jaws & Carriage,shared,ea,92.08
T5003502,JAW TIE BOLT HEX HEAD;SP [T5003502],JAW TIE BOLT HEX HEAD;SP,Jaws & Carriage,shared,ea,42.93
T9021203,Jaw valve guard [T9021203],Jaw valve guard,Jaws & Carriage,shared,ea,163.00
T9021301,Jaw valve guard wld [T9021301],Jaw valve guard wld,Jaws & Carriage,shared,ea,304.00
T9011201,Jaw valve label [T9011201],Jaw valve label,Jaws & Carriage,shared,ea,46.97
4802404,Jaw wear block [4802404],Jaw wear block,Jaws & Carriage,shared,ea,130.00
4802403,Jaw wear block [4802403],Jaw wear block,Jaws & Carriage,shared,ea,130.00
4802402,JAW WEAR BLOCK [4802402],JAW WEAR BLOCK,Jaws & Carriage,shared,ea,149.00
4802401,JAW WEAR BLOCK [4802401],JAW WEAR BLOCK,Jaws & Carriage,shared,ea,149.00
4802406,Jaw wear block mod [4802406],Jaw wear block mod,Jaws & Carriage,shared,ea,258.00
4802405,Jaw wear block mod [4802405],Jaw wear block mod,Jaws & Carriage,shared,ea,258.00
468103,Left clamp jaw [468103],Left clamp jaw,Jaws & Carriage,shared,ea,388.00
453201,LEFT CLAMP JAW [453201],LEFT CLAMP JAW,Jaws & Carriage,shared,ea,335.00
453205,LEFT CLAMP JAW [453205],LEFT CLAMP JAW,Jaws & Carriage,shared,ea,328.00
453203,LEFT CLAMP JAW [453203],LEFT CLAMP JAW,Jaws & Carriage,shared,ea,0.00
UB000117,LEFT LOWER ADJUSTABLE JAW [UB000117],LEFT LOWER ADJUSTABLE JAW,Jaws & Carriage,shared,ea,3150.00
715306,Left upper jaw [715306],Left upper jaw,Jaws & Carriage,shared,ea,228.00
715305,LEFT UPPER JAW [715305],LEFT UPPER JAW,Jaws & Carriage,shared,ea,339.00
T9002903,Lf carriage cylinder [T9002903],Lf carriage cylinder,Jaws & Carriage,shared,ea,1402.00
819201,Lf carriage cylinder [819201],Lf carriage cylinder,Jaws & Carriage,shared,ea,737.00
1205801,Lf carriage cylinder [1205801],Lf carriage cylinder,Jaws & Carriage,shared,ea,383.00
2419404,LF HYD CARRIAGE CYLINDER [2419404],LF HYD CARRIAGE CYLINDER,Jaws & Carriage,shared,ea,1092.00
T5003401,Lower 4th jaw spacer tube;sp [T5003401],Lower 4th jaw spacer tube;sp,Jaws & Carriage,shared,ea,107.00
715101,Lower fixed jaw [715101],Lower fixed jaw,Jaws & Carriage,shared,ea,334.00
31503101,Lower fixed jaw [31503101],Lower fixed jaw,Jaws & Carriage,shared,ea,702.00
2503101,Lower fixed jaw [2503101],Lower fixed jaw,Jaws & Carriage,shared,ea,654.00
CTS16301,Lower fixed jaw [CTS16301],Lower fixed jaw,Jaws & Carriage,shared,ea,353.00
6302108,Lower fixed jaw w/ cap assy [6302108],Lower fixed jaw w/ cap assy,Jaws & Carriage,shared,ea,86319.00
401102,LOWER FIXED JAW;SP [401102],LOWER FIXED JAW;SP,Jaws & Carriage,shared,ea,696.00
T4825202,Lower indexer guide rail [T4825202],Lower indexer guide rail,Jaws & Carriage,shared,ea,748.00
T2503302,Lower inner fixed jaw [T2503302],Lower inner fixed jaw,Jaws & Carriage,shared,ea,1533.00
715103,LOWER INNER FIXED JAW [715103],LOWER INNER FIXED JAW,Jaws & Carriage,shared,ea,414.00
4801103,Lower inner fixed jaw [4801103],Lower inner fixed jaw,Jaws & Carriage,shared,ea,17452.00
2411401,Lower inner fixed jaw [2411401],Lower inner fixed jaw,Jaws & Carriage,shared,ea,8916.00
4801108,Lower inner fixed jaw cap assy [4801108],Lower inner fixed jaw cap assy,Jaws & Carriage,shared,ea,25193.00
AT9047101,Lower inner fixed jaw kit [AT9047101],Lower inner fixed jaw kit,Jaws & Carriage,shared,ea,10879.00
A801014,Lower inner fixed jaw kit [A801014],Lower inner fixed jaw kit,Jaws & Carriage,shared,ea,1107.00
A3602305,LOWER INNER FIXED JAW KIT [A3602305],LOWER INNER FIXED JAW KIT,Jaws & Carriage,shared,ea,0.00
A2411401,Lower inner fixed jaw kit [A2411401],Lower inner fixed jaw kit,Jaws & Carriage,shared,ea,9291.00
A1202908,Lower inner fixed jaw kit [A1202908],Lower inner fixed jaw kit,Jaws & Carriage,shared,ea,2260.00
801004,LOWER INNER FIXED JAW;SP [801004],LOWER INNER FIXED JAW;SP,Jaws & Carriage,shared,ea,677.00
1801117,Lower inner jaw mod [1801117],Lower inner jaw mod,Jaws & Carriage,shared,ea,3117.00
T2503102,Lower inner mov jaw [T2503102],Lower inner mov jaw,Jaws & Carriage,shared,ea,1566.00
Z2409801,LOWER INNER MOVABLE JAW [Z2409801],LOWER INNER MOVABLE JAW,Jaws & Carriage,shared,ea,10034.00
4801104,Lower inner movable jaw [4801104],Lower inner movable jaw,Jaws & Carriage,shared,ea,17452.00
2409801,Lower inner movable jaw [2409801],Lower inner movable jaw,Jaws & Carriage,shared,ea,8640.00
1801113,Lower inner movable jaw [1801113],Lower inner movable jaw,Jaws & Carriage,shared,ea,3105.00
A801010,Lower inner movable jaw kit [A801010],Lower inner movable jaw kit,Jaws & Carriage,shared,ea,1107.00
A3602303,LOWER INNER MOVABLE JAW KIT [A3602303],LOWER INNER MOVABLE JAW KIT,Jaws & Carriage,shared,ea,0.00
A2409801,Lower inner movable jaw kit [A2409801],Lower inner movable jaw kit,Jaws & Carriage,shared,ea,9383.00
A1801104,Lower inner movable jaw kit [A1801104],Lower inner movable jaw kit,Jaws & Carriage,shared,ea,3126.00
A1202906,Lower inner movable jaw kit [A1202906],Lower inner movable jaw kit,Jaws & Carriage,shared,ea,2431.00
at9047301,Lower inner moveable jaw kit [at9047301],Lower inner moveable jaw kit,Jaws & Carriage,shared,ea,10879.00
T5003603,Lower inr fixed jaw spacer;sp [T5003603],Lower inr fixed jaw spacer;sp,Jaws & Carriage,shared,ea,309.00
6501501,Lower jaw [6501501],Lower jaw,Jaws & Carriage,shared,ea,25500.00
31503001,Lower movable jaw [31503001],Lower movable jaw,Jaws & Carriage,shared,ea,699.00
CTS16101,Lower movable jaw [CTS16101],Lower movable jaw,Jaws & Carriage,shared,ea,265.00
6302109,Lower movable jaw w/ cap assy [6302109],Lower movable jaw w/ cap assy,Jaws & Carriage,shared,ea,90633.00
401303,LOWER MOVABLE JAW;SP [401303],LOWER MOVABLE JAW;SP,Jaws & Carriage,shared,ea,802.00
715201,Lower moveable jaw [715201],Lower moveable jaw,Jaws & Carriage,shared,ea,352.00
2503001,Lower moveable jaw [2503001],Lower moveable jaw,Jaws & Carriage,shared,ea,654.00
715203,LOWER MOVEABLE JAW [715203],LOWER MOVEABLE JAW,Jaws & Carriage,shared,ea,414.00
T2503303,Lower outer fixed jaw [T2503303],Lower outer fixed jaw,Jaws & Carriage,shared,ea,1568.00
4801105,Lower outer fixed jaw [4801105],Lower outer fixed jaw,Jaws & Carriage,shared,ea,17452.00
2411302,Lower outer fixed jaw [2411302],Lower outer fixed jaw,Jaws & Carriage,shared,ea,8276.00
1801108,Lower outer fixed jaw [1801108],Lower outer fixed jaw,Jaws & Carriage,shared,ea,2904.00
4801107,Lower outer fixed jaw cap assy [4801107],Lower outer fixed jaw cap assy,Jaws & Carriage,shared,ea,25131.00
at9047201,Lower outer fixed jaw kit [at9047201],Lower outer fixed jaw kit,Jaws & Carriage,shared,ea,10879.00
A801015,Lower outer fixed jaw kit [A801015],Lower outer fixed jaw kit,Jaws & Carriage,shared,ea,1107.00
A3602306,LOWER OUTER FIXED JAW KIT [A3602306],LOWER OUTER FIXED JAW KIT,Jaws & Carriage,shared,ea,0.00
A2411302,Lower outer fixed jaw kit [A2411302],Lower outer fixed jaw kit,Jaws & Carriage,shared,ea,8074.00
A1202909,Lower outer fixed jaw kit [A1202909],Lower outer fixed jaw kit,Jaws & Carriage,shared,ea,2203.00
A801005,LOWER OUTER FIXED JAW KIT;SP [A801005],LOWER OUTER FIXED JAW KIT;SP,Jaws & Carriage,shared,ea,0.00
801020,LOWER OUTER FIXED JAW MOD;SP [801020],LOWER OUTER FIXED JAW MOD;SP,Jaws & Carriage,shared,ea,569.00
1801118,Lower outer jaw mod [1801118],Lower outer jaw mod,Jaws & Carriage,shared,ea,3055.00
T2503202,Lower outer mov jaw [T2503202],Lower outer mov jaw,Jaws & Carriage,shared,ea,1566.00
4801106,Lower outer movable jaw [4801106],Lower outer movable jaw,Jaws & Carriage,shared,ea,17452.00
2409702,Lower outer movable jaw [2409702],Lower outer movable jaw,Jaws & Carriage,shared,ea,9462.00
1801114,Lower outer movable jaw [1801114],Lower outer movable jaw,Jaws & Carriage,shared,ea,3233.00
A801011,Lower outer movable jaw kit [A801011],Lower outer movable jaw kit,Jaws & Carriage,shared,ea,1107.00
A3602304,LOWER OUTER MOVABLE JAW KIT [A3602304],LOWER OUTER MOVABLE JAW KIT,Jaws & Carriage,shared,ea,0.00
A2409702,Lower outer movable jaw kit [A2409702],Lower outer movable jaw kit,Jaws & Carriage,shared,ea,9799.00
A1801105,Lower outer movable jaw kit [A1801105],Lower outer movable jaw kit,Jaws & Carriage,shared,ea,3050.00
A1202907,Lower outer movable jaw kit [A1202907],Lower outer movable jaw kit,Jaws & Carriage,shared,ea,2260.00
1202910,LOWER OUTER MOVABLE JAW;SP [1202910],LOWER OUTER MOVABLE JAW;SP,Jaws & Carriage,shared,ea,1640.00
AT9047401,Lower outer moveable jaw kit [AT9047401],Lower outer moveable jaw kit,Jaws & Carriage,shared,ea,10879.00
LT0104,LT HPU SKID PKG OPR'S MANUAL [LT0104],LT HPU SKID PKG OPR'S MANUAL,Jaws & Carriage,shared,ea,167.00
LT0167,LT HPU SKID PKG SPANISH MANUAL [LT0167],LT HPU SKID PKG SPANISH MANUAL,Jaws & Carriage,shared,ea,88.30
4801109,Lwr inner movable jaw cap assy [4801109],Lwr inner movable jaw cap assy,Jaws & Carriage,shared,ea,23347.00
A821501,Lwr inr fix jaw&bolt repl kit [A821501],Lwr inr fix jaw&bolt repl kit,Jaws & Carriage,shared,ea,1097.00
A1820601,LWR INR FIX JAW&BOLT REPL KIT [A1820601],LWR INR FIX JAW&BOLT REPL KIT,Jaws & Carriage,shared,ea,1847.00
